timestamp,exchange,spread,depth,volume,opportunity,position_size,executions,profit,capital
2025-11-14 02:00:00+00:00,Kucoin,0.0753012048192771,6230.7164501086,54616.04166666675,True,4984.57316008688,0.416,222.79968720871273,27145.64781818693
2025-11-14 03:00:00+00:00,Kucoin,0.0753012048192771,6289.38131931665,54147.54166666675,True,5031.50505545332,0.416,224.89744187534754,27370.545260062278
2025-11-14 04:00:00+00:00,Kucoin,0.0912340523293918,5496.358374615075,52292.79166666675,True,4397.08669969206,0.416,238.79936051902283,27609.3446205813
2025-11-14 05:00:00+00:00,Kucoin,0.0722846309860256,4932.59418118965,52977.16666666675,True,3946.07534495172,0.416,169.20080283453262,27778.545423415835
2025-11-14 06:00:00+00:00,Kucoin,0.1130476004598796,6246.8594972007,48525.33333333325,True,4997.487597760561,0.416,337.162860070156,28115.70828348599
2025-11-14 07:00:00+00:00,Kucoin,0.1505457282649605,6240.4799433363,48291.04166666675,True,4992.38395466904,0.416,449.74062238897335,28565.448905874964
2025-11-14 08:00:00+00:00,Kucoin,0.1130050321251121,6250.318569553025,47970.08333333325,True,5000.25485564242,0.416,337.2211645565694,28902.670070431534
2025-11-14 09:00:00+00:00,Kucoin,0.1099544352808965,6154.865604328525,48170.5,True,4923.89248346282,0.416,323.0106723222631,29225.680742753797
2025-11-14 10:00:00+00:00,Kucoin,0.1162934947229348,6075.25475944595,47114.16666666675,True,4860.203807556761,0.416,337.4167138585408,29563.097456612337
2025-11-14 11:00:00+00:00,Kucoin,0.1007616933409571,5163.653212949375,49442.95833333325,True,4130.9225703595,0.416,248.08508896695162,29811.18254557929
2025-11-14 12:00:00+00:00,Kucoin,0.0980300028991869,3687.87536789035,48795.41666666675,True,2950.30029431228,0.416,172.32071990640355,29983.50326548569
2025-11-14 13:00:00+00:00,Kucoin,0.0822036474787319,4234.537122067825,48100.54166666675,True,3387.6296976542603,0.416,165.52433024817657,30149.027595733867
2025-11-14 14:00:00+00:00,Kucoin,0.1106782337855312,4291.23783911675,47089.375,True,3432.9902712934004,0.416,226.70530757928094,30375.732903313146
2025-11-14 15:00:00+00:00,Kucoin,0.0726388087136798,6032.387139906125,47210.54166666675,True,4825.909711924901,0.416,207.9575676383105,30583.690470951457
2025-11-14 16:00:00+00:00,Kucoin,0.0440310916620081,6666.952323257075,43524.33333333325,True,5333.56185860566,0.416,137.79638139648057,30721.486852347938
2025-11-14 17:00:00+00:00,Kucoin,0.0973110808367416,6742.7995315878,35219.83333333325,True,4402.479166666656,0.416,255.23022514116448,30976.717077489102
2025-11-14 18:00:00+00:00,Kucoin,0.1101751519938338,6661.15740851305,22129.958333333325,True,2766.2447916666656,0.416,181.83581420361247,31158.552891692714
2025-11-14 19:00:00+00:00,Kucoin,0.0913417580084247,6659.5203816237,20510.0,True,2563.75,0.416,139.40008223916035,31297.952973931875
2025-11-14 20:00:00+00:00,Kucoin,0.0850650980997275,6155.687494397225,20158.0,True,2519.75,0.416,127.46766962107074,31425.420643552945
2025-11-14 21:00:00+00:00,Kucoin,0.0820336727931212,6024.16151151665,20370.708333333325,True,2546.3385416666656,0.416,124.15659356735026,31549.577237120295
2025-11-14 22:00:00+00:00,Kucoin,0.0948567578835103,5502.413800815675,20647.5,True,2580.9375,0.416,145.80685429334332,31695.384091413638
2025-11-14 23:00:00+00:00,Kucoin,0.1045120286898697,4889.25693039125,21500.75,True,2687.59375,0.416,167.48497200437015,31862.86906341801
2025-11-15 00:00:00+00:00,Kucoin,0.1073370564319961,6587.7730975703,21266.708333333325,True,2658.3385416666656,0.416,170.19181101633416,32033.060874434344
2025-11-15 01:00:00+00:00,Kucoin,0.1040967719687699,6666.68532603765,21409.125,True,2676.140625,0.416,166.10091092946215,32199.161785363805
2025-11-15 02:00:00+00:00,Kucoin,0.1040219621828651,6678.396393816,21616.916666666675,True,2702.1145833333344,0.416,167.59111161596508,32366.75289697977
2025-11-15 03:00:00+00:00,Kucoin,0.075642965204236,6669.9621769831,21788.25,True,2723.53125,0.416,122.29743802048407,32489.050335000255
2025-11-15 04:00:00+00:00,Kucoin,0.075642965204236,6671.558894856775,21472.583333333325,True,2684.0729166666656,0.416,120.5256011542006,32609.575936154455
2025-11-15 05:00:00+00:00,Kucoin,0.075642965204236,6679.059186413675,20798.625,True,2599.828125,0.416,116.74267331468984,32726.318609469145
2025-11-15 06:00:00+00:00,Kucoin,0.0976905993176732,6676.67233355325,20608.958333333325,True,2576.1197916666656,0.416,149.93823386358008,32876.256843332725
2025-11-15 07:00:00+00:00,Kucoin,0.0756143667296786,6669.12958957125,19575.541666666675,True,2446.9427083333344,0.416,109.83529585326399,32986.09213918599
2025-11-15 08:00:00+00:00,Kucoin,0.1009791239786389,6667.3937340585,19436.041666666675,True,2429.5052083333344,0.416,146.22406531786933,33132.316204503855
2025-11-15 09:00:00+00:00,Kucoin,0.1517450682852807,6690.134499459125,18803.708333333325,True,2350.4635416666656,0.416,213.44273885138577,33345.75894335524
2025-11-15 10:00:00+00:00,Kucoin,0.151745068285281,6689.6495495637,19269.291666666675,True,2408.6614583333344,0.416,218.7276209644567,33564.4865643197
2025-11-15 11:00:00+00:00,Kucoin,0.1138303927148548,6796.896347618675,18186.25,True,2273.28125,0.416,154.44366575509378,33718.93023007479
2025-11-15 12:00:00+00:00,Kucoin,0.091671524710699,6909.834188330475,15748.833333333325,True,1968.6041666666656,0.416,107.43150069173346,33826.36173076652
2025-11-15 13:00:00+00:00,Kucoin,0.0758245948650304,6839.708739331225,15309.458333333325,True,1913.6822916666656,0.416,86.14164427989593,33912.50337504641
2025-11-15 14:00:00+00:00,Kucoin,0.0757655259095186,6624.18886244655,14903.583333333325,True,1862.9479166666656,0.416,83.79153210064969,33996.294907147065
2025-11-15 15:00:00+00:00,Kucoin,0.0672328331784102,4076.33472061385,25520.54166666675,True,3190.067708333344,0.416,127.06360275552447,34123.35850990259
2025-11-15 16:00:00+00:00,Kucoin,0.0774468639863636,4191.537413673675,40445.91666666675,True,3353.22993093894,0.416,154.22211432825262,34277.58062423084
2025-11-15 17:00:00+00:00,Kucoin,0.0774518368178038,4255.048026696525,41324.25,True,3404.03842135722,0.416,156.5691147192451,34434.14973895009
2025-11-15 18:00:00+00:00,Kucoin,0.0967829401658249,4326.876530366875,40148.91666666675,True,3461.5012242935004,0.416,199.57503212944295,34633.72477107953
2025-11-15 19:00:00+00:00,Kucoin,0.116121540545771,4291.61905133355,41211.95833333325,True,3433.29524106684,0.416,237.9983376015252,34871.72310868105
2025-11-15 20:00:00+00:00,Kucoin,0.1096661738190889,4220.1287678676,40896.83333333325,True,3376.10301429408,0.416,220.88760335215756,35092.61071203321
2025-11-15 21:00:00+00:00,Kucoin,0.1064430262765426,4058.138372068,39789.79166666675,True,3246.5106976544002,0.416,206.09691875030424,35298.707630783516
2025-11-15 22:00:00+00:00,Kucoin,0.1871460617946569,4091.31263458895,39109.29166666675,True,3273.0501076711603,0.416,367.1140210350676,35665.82165181858
2025-11-15 23:00:00+00:00,Kucoin,0.1548586914440572,4167.62855311915,38844.29166666675,True,3334.10284249532,0.416,309.02773236638217,35974.84938418496
2025-11-16 00:00:00+00:00,Kucoin,0.1225889825017037,4421.931864583825,33894.875,True,3537.54549166706,0.416,259.0255696250903,36233.87495381005
2025-11-16 01:00:00+00:00,Kucoin,0.0742687870747113,4309.708157622275,38327.625,True,3447.7665260978206,0.416,151.96062808542723,36385.83558189548
2025-11-16 02:00:00+00:00,Kucoin,0.1015241457542122,3796.38023879135,40534.83333333325,True,3037.1041910330805,0.416,183.79195374646108,36569.62753564194
2025-11-16 03:00:00+00:00,Kucoin,0.1549786904300659,4144.852792439425,41482.08333333325,True,3315.88223395154,0.416,307.57893502261715,36877.20647066456
2025-11-16 04:00:00+00:00,Kucoin,0.1163630458319163,4132.56576758325,41481.58333333325,True,3306.0526140666,0.416,229.6594055137798,37106.865876178344
2025-11-16 05:00:00+00:00,Kucoin,0.1453319809651294,4137.7784311409,41616.83333333325,True,3310.22274491272,0.416,287.7921256733714,37394.65800185171
2025-11-16 06:00:00+00:00,Kucoin,0.1485186749088614,4139.366040145275,41697.75,True,3311.4928321162206,0.416,294.2679447537247,37688.925946605435
2025-11-16 07:00:00+00:00,Kucoin,0.1549786904300659,4129.388126600725,41487.58333333325,True,3303.51050128058,0.416,306.43134168520737,37995.357288290645
2025-11-16 08:00:00+00:00,Kucoin,0.1485187440483711,4128.464043755025,41430.08333333325,True,3302.77123500402,0.416,293.49305848463143,38288.850346775274
2025-11-16 09:00:00+00:00,Kucoin,0.126018481247139,4185.5144005724,41397.70833333325,True,3348.41152045792,0.416,252.1036039942253,38540.9539507695
2025-11-16 10:00:00+00:00,Kucoin,0.1548787222315518,4069.568505583725,38434.95833333325,True,3255.65480446698,0.416,301.79596181170683,38842.74991258121
2025-11-16 11:00:00+00:00,Kucoin,0.1260426100121009,4192.413560228625,37839.08333333325,True,3353.9308481829003,0.416,252.56797167119072,39095.3178842524
2025-11-16 12:00:00+00:00,Kucoin,0.1197819609161617,3835.679786434275,37965.41666666675,True,3068.54382914742,0.416,219.48876327262906,39314.80664752503
2025-11-16 13:00:00+00:00,Kucoin,0.0906903750325253,3679.054139680425,38013.33333333325,True,2943.24331174434,0.416,158.87802290087956,39473.68467042591
2025-11-16 14:00:00+00:00,Kucoin,0.0809551213487269,3662.38023075775,37902.91666666675,True,2929.9041846062,0.416,140.95267783415304,39614.63734826006
2025-11-16 15:00:00+00:00,Kucoin,0.0776184167656372,4173.375262709475,30155.33333333325,True,3338.70021016758,0.416,153.89935265883545,39768.5367009189
2025-11-16 16:00:00+00:00,Kucoin,0.0938920018296187,3946.75385098695,21986.125,True,2748.265625,0.416,153.66052057995736,39922.19722149886
2025-11-16 17:00:00+00:00,Kucoin,0.0777101933174351,3989.226844990275,16196.583333333325,True,2024.5729166666656,0.416,93.43596063241212,40015.63318213127
2025-11-16 18:00:00+00:00,Kucoin,0.0518758152372346,5084.231013610325,14544.375,True,1818.046875,0.416,55.573423742175464,40071.20660587345
2025-11-16 19:00:00+00:00,Kucoin,0.1496197774748356,5971.9590610296,20634.125,True,2579.265625,0.416,230.9134229629508,40302.1200288364
2025-11-16 20:00:00+00:00,Kucoin,0.0776096235933256,7567.50299723675,26301.875,True,3287.734375,0.416,151.532614188572,40453.65264302497
2025-11-16 21:00:00+00:00,Kucoin,0.1134593365696519,3442.8734610052,26870.16666666675,True,2754.2987688041603,0.416,186.50687790834024,40640.15952093331
2025-11-16 22:00:00+00:00,Kucoin,0.0810657269583415,3706.384432504875,26357.91666666675,True,2965.1075460039,0.416,142.84407530570732,40783.00359623902
2025-11-16 23:00:00+00:00,Kucoin,0.0970374638136885,6864.257029347525,27022.58333333325,True,3377.822916666656,0.416,195.26909926799726,40978.27269550702
2025-11-17 00:00:00+00:00,Kucoin,0.1196377351916025,7385.73104554965,27340.0,True,3417.5,0.416,244.15181108243627,41222.42450658945
2025-11-17 01:00:00+00:00,Kucoin,0.1550387596899225,8056.574479172125,27320.58333333325,True,3415.072916666656,0.416,316.9035349119887,41539.32804150144
2025-11-17 02:00:00+00:00,Kucoin,0.0808745052303248,6813.826266124275,25325.29166666675,True,3165.661458333344,0.416,152.1406182849927,41691.46865978643
2025-11-17 03:00:00+00:00,Kucoin,0.106723062790553,7089.16795044495,24502.333333333325,True,3062.7916666666656,0.416,194.95131891716875,41886.4199787036
2025-11-17 04:00:00+00:00,Kucoin,0.0775193798449612,8085.59307562215,24586.541666666675,True,3073.3177083333344,0.416,141.48279278493536,42027.90277148853
2025-11-17 05:00:00+00:00,Kucoin,0.0775193798449612,8082.240244155675,24553.333333333325,True,3069.1666666666656,0.416,141.29169605374662,42169.19446754228
2025-11-17 06:00:00+00:00,Kucoin,0.0936598684815304,8081.2091963655,24481.75,True,3060.21875,0.416,170.67388564390708,42339.86835318618
2025-11-17 07:00:00+00:00,Kucoin,0.119395862837776,8082.06498414,24690.875,True,3086.359375,0.416,220.04428932328827,42559.91264250947
2025-11-17 08:00:00+00:00,Kucoin,1.125910148091531,3565.554115132075,22294.125,True,2786.765625,0.416,1890.6119187262107,44450.52456123568
2025-11-17 09:00:00+00:00,Kucoin,0.4539930015491721,3501.35891340785,22349.625,True,2793.703125,0.416,763.0294355585305,45213.55399679421
2025-11-17 10:00:00+00:00,Kucoin,0.1488277142923907,7531.858032336275,23058.333333333325,True,2882.2916666666656,0.416,256.66529802255985,45470.21929481677
2025-11-10 12:00:00+00:00,MEXC,0.0822001934332619,4761.148951855975,24283.083333333325,True,3035.3854166666656,0.416,148.3068573155637,10148.306857315563
2025-11-10 13:00:00+00:00,MEXC,0.0788485319678822,5564.4841029475,23581.708333333325,True,2947.7135416666656,0.416,138.06381151670925,10286.370668832273
2025-11-10 14:00:00+00:00,MEXC,0.0758876663138552,5469.573238362425,23430.583333333325,True,2928.8229166666656,0.416,131.94815945123878,10418.31882828351
2025-11-10 15:00:00+00:00,MEXC,0.0763142538192914,5744.04194376315,27848.875,True,3481.109375,0.416,157.72529888601156,10576.044127169522
2025-11-10 16:00:00+00:00,MEXC,0.0855014280530362,5150.4621834965,27882.33333333325,True,3485.291666666656,0.416,177.22924701578776,10753.27337418531
2025-11-10 17:00:00+00:00,MEXC,0.0794849006953565,5325.769670728075,29096.83333333325,True,3637.104166666656,0.416,171.74934018691962,10925.02271437223
2025-11-10 18:00:00+00:00,MEXC,0.1070128819242412,4827.401451354325,28870.125,True,3608.765625,0.416,230.33426703333652,11155.356981405566
2025-11-10 19:00:00+00:00,MEXC,0.0733675715333821,5818.844475076425,28898.66666666675,True,3612.333333333344,0.416,157.25021317900723,11312.607194584574
2025-11-10 20:00:00+00:00,MEXC,0.0978099741776106,4939.81746199395,27672.58333333325,True,3459.072916666656,0.416,201.57794611908707,11514.185140703661
2025-11-10 21:00:00+00:00,MEXC,0.1156985975460238,5080.8680787556,28599.08333333325,True,3574.885416666656,0.416,246.9014419307464,11761.086582634407
2025-11-10 22:00:00+00:00,MEXC,0.0764162164482804,5105.5225828222,31919.08333333325,True,3989.885416666656,0.416,181.0227841346342,11942.109366769042
2025-11-10 23:00:00+00:00,MEXC,0.0822685848544055,4218.786535909375,37432.75,True,3375.0292287275,0.416,165.04085434804506,12107.150221117086
